locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONHDLDEL_05210	CDS	777	guaB1	1.-.-.-	COG0516	putative oxidoreductase
ONHDLDEL_05211	CDS	588				hypothetical protein
ONHDLDEL_05212	CDS	663				hypothetical protein
ONHDLDEL_05213	CDS	306	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
ONHDLDEL_05214	CDS	165				hypothetical protein
ONHDLDEL_05215	CDS	228	accC_3	6.3.4.14	COG0439	Biotin carboxylase
ONHDLDEL_05216	CDS	195				hypothetical protein
ONHDLDEL_05217	CDS	609				hypothetical protein
ONHDLDEL_05218	CDS	336	drrA_3	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
ONHDLDEL_05219	CDS	426	drrA_4	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
ONHDLDEL_05220	CDS	339				hypothetical protein
ONHDLDEL_05221	CDS	366				hypothetical protein
ONHDLDEL_05222	CDS	774				hypothetical protein
ONHDLDEL_05223	CDS	534				hypothetical protein
ONHDLDEL_05224	CDS	525		2.1.1.6	COG4122	Catechol O-methyltransferase
ONHDLDEL_05225	CDS	117				hypothetical protein
ONHDLDEL_05226	CDS	528		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
ONHDLDEL_05227	CDS	543	apr_2	3.4.21.62		Subtilisin DY
ONHDLDEL_05228	CDS	1092				hypothetical protein
ONHDLDEL_05229	CDS	294				hypothetical protein
ONHDLDEL_05230	CDS	930	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
ONHDLDEL_05231	CDS	210				hypothetical protein
ONHDLDEL_05232	CDS	267				hypothetical protein
ONHDLDEL_05233	CDS	753				hypothetical protein
ONHDLDEL_05234	CDS	411				hypothetical protein
ONHDLDEL_05235	CDS	279				hypothetical protein
ONHDLDEL_05236	CDS	468				hypothetical protein
ONHDLDEL_05237	CDS	174				hypothetical protein
ONHDLDEL_05238	CDS	435				hypothetical protein
ONHDLDEL_05239	CDS	528				hypothetical protein
ONHDLDEL_05240	CDS	498	algU		COG1595	RNA polymerase sigma-H factor
ONHDLDEL_05241	CDS	171				hypothetical protein
ONHDLDEL_05242	CDS	456				hypothetical protein
ONHDLDEL_05243	CDS	321	accD5_3	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
ONHDLDEL_05244	CDS	741	accD5_4	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
ONHDLDEL_05245	CDS	366	accD5_5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
ONHDLDEL_05246	CDS	510	birA	6.3.4.15		Bifunctional ligase/repressor BirA
ONHDLDEL_05247	CDS	318				hypothetical protein
ONHDLDEL_05248	CDS	285				hypothetical protein
ONHDLDEL_05249	CDS	234				hypothetical protein
ONHDLDEL_05250	CDS	177				hypothetical protein
ONHDLDEL_05251	CDS	231				hypothetical protein
ONHDLDEL_05252	CDS	99				hypothetical protein
ONHDLDEL_05253	CDS	135	pckG_1	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
ONHDLDEL_05254	CDS	786	pckG_2	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
ONHDLDEL_05255	CDS	924				hypothetical protein
ONHDLDEL_05256	CDS	486				hypothetical protein
ONHDLDEL_05257	CDS	306				hypothetical protein
ONHDLDEL_05258	CDS	243				hypothetical protein
ONHDLDEL_05259	CDS	177				hypothetical protein
ONHDLDEL_05260	CDS	429		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
ONHDLDEL_05261	CDS	660				hypothetical protein
ONHDLDEL_05262	CDS	210				hypothetical protein
ONHDLDEL_05263	CDS	147				hypothetical protein
ONHDLDEL_05264	CDS	153				hypothetical protein
ONHDLDEL_05265	CDS	141				hypothetical protein
ONHDLDEL_05266	CDS	243				hypothetical protein
ONHDLDEL_05267	CDS	408				hypothetical protein
ONHDLDEL_05268	CDS	1476				hypothetical protein
ONHDLDEL_05269	CDS	708				hypothetical protein
ONHDLDEL_05270	CDS	657				hypothetical protein
ONHDLDEL_05271	CDS	753		1.18.1.2	COG0492	Ferredoxin--NADP reductase
ONHDLDEL_05272	CDS	198				hypothetical protein
ONHDLDEL_05273	CDS	387				hypothetical protein
ONHDLDEL_05274	CDS	726				hypothetical protein
ONHDLDEL_05275	CDS	207				hypothetical protein
ONHDLDEL_05276	CDS	681				hypothetical protein
ONHDLDEL_05277	CDS	336				hypothetical protein
ONHDLDEL_05278	CDS	528	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
ONHDLDEL_05279	CDS	204				hypothetical protein
ONHDLDEL_05280	CDS	483				hypothetical protein
ONHDLDEL_05281	CDS	96				hypothetical protein
ONHDLDEL_05282	CDS	303				hypothetical protein
ONHDLDEL_05283	CDS	267				hypothetical protein
ONHDLDEL_05284	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
ONHDLDEL_05285	CDS	609	xseA_1	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ONHDLDEL_05286	CDS	102				hypothetical protein
ONHDLDEL_05287	CDS	399	xseA_2	3.1.11.6		Exodeoxyribonuclease 7 large subunit
ONHDLDEL_05288	CDS	258				hypothetical protein
ONHDLDEL_05289	CDS	198				hypothetical protein
ONHDLDEL_05290	CDS	267	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
ONHDLDEL_05291	CDS	180				hypothetical protein
ONHDLDEL_05292	CDS	303				hypothetical protein
ONHDLDEL_05293	CDS	249				hypothetical protein
ONHDLDEL_05294	CDS	600				hypothetical protein
ONHDLDEL_05295	CDS	423				hypothetical protein
ONHDLDEL_05296	CDS	570				hypothetical protein
ONHDLDEL_05297	CDS	237				hypothetical protein
ONHDLDEL_05298	CDS	432	ppc_1	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ONHDLDEL_05299	CDS	108	ppc_2	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ONHDLDEL_05300	CDS	135				hypothetical protein
ONHDLDEL_05301	CDS	567	ppc_3	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ONHDLDEL_05302	CDS	282	ppc_4	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ONHDLDEL_05303	CDS	642	ppc_5	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
ONHDLDEL_05304	CDS	1116				hypothetical protein
ONHDLDEL_05305	CDS	174				hypothetical protein
ONHDLDEL_05306	CDS	180				hypothetical protein
ONHDLDEL_05307	CDS	204				hypothetical protein
ONHDLDEL_05308	CDS	309				hypothetical protein
ONHDLDEL_05309	CDS	213				hypothetical protein
ONHDLDEL_05310	CDS	864	kynB	3.5.1.9		Kynurenine formamidase
ONHDLDEL_05311	CDS	609	mfd_1	3.6.4.-	COG1197	Transcription-repair-coupling factor
ONHDLDEL_05312	CDS	300				hypothetical protein
ONHDLDEL_05313	CDS	639	mfd_2	3.6.4.-	COG1197	Transcription-repair-coupling factor
ONHDLDEL_05314	CDS	1140	mfd_3	3.6.4.-	COG1197	Transcription-repair-coupling factor
ONHDLDEL_05315	CDS	366	mfd_4	3.6.4.-	COG1197	Transcription-repair-coupling factor
ONHDLDEL_05316	CDS	546				hypothetical protein
ONHDLDEL_05317	CDS	312				hypothetical protein
ONHDLDEL_05318	CDS	681	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
ONHDLDEL_05319	CDS	363				hypothetical protein
ONHDLDEL_05320	CDS	834				hypothetical protein
ONHDLDEL_05321	CDS	306				hypothetical protein
ONHDLDEL_05322	CDS	264	nudC	3.6.1.22		NADH pyrophosphatase
ONHDLDEL_05323	CDS	147				hypothetical protein
ONHDLDEL_05324	CDS	693				hypothetical protein
ONHDLDEL_05325	CDS	90				hypothetical protein
ONHDLDEL_05326	CDS	507	eno_1	4.2.1.11	COG0148	Enolase
ONHDLDEL_05327	CDS	141	eno_2	4.2.1.11	COG0148	Enolase
ONHDLDEL_05328	CDS	204	eno_3	4.2.1.11	COG0148	Enolase
ONHDLDEL_05329	CDS	672	ftsL			Cell division protein FtsL
ONHDLDEL_05330	CDS	336				hypothetical protein
ONHDLDEL_05331	CDS	132				hypothetical protein
ONHDLDEL_05332	CDS	426	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
ONHDLDEL_05333	CDS	840	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
ONHDLDEL_05334	CDS	126				hypothetical protein
ONHDLDEL_05335	CDS	204				hypothetical protein
ONHDLDEL_05336	CDS	426				hypothetical protein
ONHDLDEL_05337	CDS	189				hypothetical protein
ONHDLDEL_05338	CDS	234				hypothetical protein
ONHDLDEL_05339	CDS	354				hypothetical protein
ONHDLDEL_05340	CDS	318				hypothetical protein
ONHDLDEL_05341	CDS	723				hypothetical protein
ONHDLDEL_05342	CDS	318				hypothetical protein
ONHDLDEL_05343	CDS	681				hypothetical protein
ONHDLDEL_05344	CDS	453	udgB_1	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
ONHDLDEL_05345	CDS	243	udgB_2	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
ONHDLDEL_05346	CDS	363				hypothetical protein
ONHDLDEL_05347	CDS	366				hypothetical protein
ONHDLDEL_05348	CDS	288				hypothetical protein
ONHDLDEL_05349	CDS	501				hypothetical protein
ONHDLDEL_05350	CDS	267				hypothetical protein
ONHDLDEL_05351	CDS	180				hypothetical protein
ONHDLDEL_05352	CDS	915				hypothetical protein
ONHDLDEL_05353	CDS	300				hypothetical protein
ONHDLDEL_05354	CDS	486		1.6.99.-	COG1252	NADH dehydrogenase-like protein
ONHDLDEL_05355	CDS	738				hypothetical protein
ONHDLDEL_05356	CDS	291				hypothetical protein
ONHDLDEL_05357	CDS	123				hypothetical protein
ONHDLDEL_05358	CDS	360				hypothetical protein
ONHDLDEL_05359	CDS	942				hypothetical protein
ONHDLDEL_05360	tRNA	80				tRNA-Leu(taa)
ONHDLDEL_05361	CDS	261				hypothetical protein
ONHDLDEL_05362	CDS	213				hypothetical protein
ONHDLDEL_05363	CDS	114				hypothetical protein
ONHDLDEL_05364	CDS	525				hypothetical protein
ONHDLDEL_05365	CDS	297				hypothetical protein
ONHDLDEL_05366	CDS	225				hypothetical protein
ONHDLDEL_05367	CDS	393				hypothetical protein
ONHDLDEL_05368	CDS	849				hypothetical protein
ONHDLDEL_05369	CDS	1152	fadA_2	2.3.1.16		3-ketoacyl-CoA thiolase
ONHDLDEL_05370	CDS	1809				hypothetical protein
ONHDLDEL_05371	CDS	150				hypothetical protein
ONHDLDEL_05372	CDS	681	cbs_1	4.2.1.22	COG0031	Putative cystathionine beta-synthase
ONHDLDEL_05373	CDS	636	cbs_2	4.2.1.22	COG0031	Putative cystathionine beta-synthase
ONHDLDEL_05374	CDS	516	mshD_3	2.3.1.189		Mycothiol acetyltransferase
ONHDLDEL_05375	CDS	399	rbn_1	3.1.26.11		Ribonuclease BN
ONHDLDEL_05376	CDS	597	rbn_2	3.1.26.11		Ribonuclease BN
ONHDLDEL_05377	CDS	1008				hypothetical protein
ONHDLDEL_05378	CDS	1065	gshAB	6.3.2.3		Glutathione biosynthesis bifunctional protein GshAB
ONHDLDEL_05379	CDS	624				hypothetical protein
ONHDLDEL_05380	CDS	399				hypothetical protein
ONHDLDEL_05381	CDS	363	asnB_3	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
ONHDLDEL_05382	CDS	840				hypothetical protein
ONHDLDEL_05383	CDS	594	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
ONHDLDEL_05384	CDS	414	hit		COG0537	Protein hit
ONHDLDEL_05385	CDS	90				hypothetical protein
ONHDLDEL_05386	CDS	165				hypothetical protein
ONHDLDEL_05387	CDS	102				hypothetical protein
ONHDLDEL_05388	CDS	450				hypothetical protein
ONHDLDEL_05389	CDS	2016				hypothetical protein
ONHDLDEL_05390	CDS	387	amiA2	3.5.1.4	COG0154	Putative amidase AmiA2
ONHDLDEL_05391	CDS	237				hypothetical protein
ONHDLDEL_05392	CDS	726				hypothetical protein
ONHDLDEL_05393	CDS	594				hypothetical protein
ONHDLDEL_05394	CDS	501	greA		COG0782	Transcription elongation factor GreA
ONHDLDEL_05395	CDS	492				hypothetical protein
ONHDLDEL_05396	CDS	411	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
ONHDLDEL_05397	CDS	1416				hypothetical protein
ONHDLDEL_05398	CDS	288				hypothetical protein
ONHDLDEL_05399	CDS	1503				hypothetical protein
ONHDLDEL_05400	CDS	687				hypothetical protein
ONHDLDEL_05401	CDS	93				hypothetical protein
ONHDLDEL_05402	CDS	858				hypothetical protein
ONHDLDEL_05403	CDS	150				hypothetical protein
ONHDLDEL_05404	CDS	189				hypothetical protein
ONHDLDEL_05405	CDS	261	purK_1	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
ONHDLDEL_05406	CDS	297	purK_2	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
ONHDLDEL_05407	CDS	450	purK_3	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
ONHDLDEL_05408	CDS	228				hypothetical protein
ONHDLDEL_05409	CDS	162				hypothetical protein
ONHDLDEL_05410	CDS	99				hypothetical protein
ONHDLDEL_05411	CDS	183	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
ONHDLDEL_05412	CDS	252				hypothetical protein
ONHDLDEL_05413	CDS	150				hypothetical protein
ONHDLDEL_05414	CDS	429				hypothetical protein
ONHDLDEL_05415	CDS	390				hypothetical protein
ONHDLDEL_05416	CDS	2184				hypothetical protein
ONHDLDEL_05417	CDS	366				hypothetical protein
ONHDLDEL_05418	CDS	216	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
ONHDLDEL_05419	CDS	150	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
ONHDLDEL_05420	CDS	1152	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
ONHDLDEL_05421	CDS	1191		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
ONHDLDEL_05422	CDS	336				hypothetical protein
ONHDLDEL_05423	CDS	384				hypothetical protein
ONHDLDEL_05424	CDS	570				hypothetical protein
ONHDLDEL_05425	CDS	372				hypothetical protein
ONHDLDEL_05426	CDS	945	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ONHDLDEL_05427	CDS	345	acs_3	6.2.1.1		Acetyl-coenzyme A synthetase
ONHDLDEL_05428	CDS	363				hypothetical protein
ONHDLDEL_05429	CDS	825				hypothetical protein
ONHDLDEL_05430	CDS	1146	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ONHDLDEL_05431	CDS	1092	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
ONHDLDEL_05432	CDS	435				hypothetical protein
ONHDLDEL_05433	CDS	726				hypothetical protein
ONHDLDEL_05434	CDS	402				hypothetical protein
ONHDLDEL_05435	CDS	390				hypothetical protein
ONHDLDEL_05436	CDS	1155				hypothetical protein
ONHDLDEL_05437	CDS	699				hypothetical protein
ONHDLDEL_05438	CDS	894	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
ONHDLDEL_05439	CDS	1065				hypothetical protein
ONHDLDEL_05440	CDS	237				hypothetical protein
ONHDLDEL_05441	CDS	1071	cofG	4.3.1.32		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
ONHDLDEL_05442	CDS	819	fbiC		COG1060	FO synthase
ONHDLDEL_05443	CDS	1767				hypothetical protein
ONHDLDEL_05444	CDS	567				hypothetical protein
ONHDLDEL_05445	CDS	900				hypothetical protein
ONHDLDEL_05446	CDS	780				hypothetical protein
ONHDLDEL_05447	CDS	681				hypothetical protein
ONHDLDEL_05448	CDS	615		2.6.1.-	COG0161	putative aminotransferase
ONHDLDEL_05449	CDS	351				hypothetical protein
ONHDLDEL_05450	CDS	300	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
ONHDLDEL_05451	CDS	246				hypothetical protein
ONHDLDEL_05452	CDS	882	spuE		COG0687	Spermidine-binding periplasmic protein SpuE
ONHDLDEL_05453	CDS	531				hypothetical protein
ONHDLDEL_05454	CDS	816	btuD_19	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ONHDLDEL_05455	CDS	543				hypothetical protein
ONHDLDEL_05456	CDS	390	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
ONHDLDEL_05457	CDS	225				hypothetical protein
ONHDLDEL_05458	CDS	105				hypothetical protein
ONHDLDEL_05459	CDS	318	ydcV			Inner membrane ABC transporter permease protein YdcV
ONHDLDEL_05460	CDS	126				hypothetical protein
ONHDLDEL_05461	CDS	702	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
ONHDLDEL_05462	CDS	240				hypothetical protein
ONHDLDEL_05463	CDS	1431		1.5.1.43	COG1748	Carboxynorspermidine synthase
ONHDLDEL_05464	CDS	165				hypothetical protein
ONHDLDEL_05465	CDS	582	gpuA	3.5.3.17	COG0010	Guanidinopropionase
ONHDLDEL_05466	CDS	168				hypothetical protein
ONHDLDEL_05467	CDS	453				hypothetical protein
ONHDLDEL_05468	CDS	489				hypothetical protein
ONHDLDEL_05469	CDS	231				hypothetical protein
ONHDLDEL_05470	CDS	135				hypothetical protein
ONHDLDEL_05471	CDS	648		1.2.1.69	COG1012	Fluoroacetaldehyde dehydrogenase
ONHDLDEL_05472	CDS	174				hypothetical protein
ONHDLDEL_05473	CDS	210				hypothetical protein
ONHDLDEL_05474	CDS	639				hypothetical protein
ONHDLDEL_05475	CDS	384				hypothetical protein
ONHDLDEL_05476	CDS	399				hypothetical protein
ONHDLDEL_05477	CDS	393	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
ONHDLDEL_05478	CDS	198				hypothetical protein
ONHDLDEL_05479	CDS	330				hypothetical protein
ONHDLDEL_05480	CDS	279	prr_1	1.2.1.19		Gamma-aminobutyraldehyde dehydrogenase
ONHDLDEL_05481	CDS	339	prr_2	1.2.1.19		Gamma-aminobutyraldehyde dehydrogenase
ONHDLDEL_05482	CDS	303	prr_3	1.2.1.19		Gamma-aminobutyraldehyde dehydrogenase
ONHDLDEL_05483	CDS	489				hypothetical protein
ONHDLDEL_05484	CDS	849	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
ONHDLDEL_05485	CDS	147				hypothetical protein
ONHDLDEL_05486	CDS	939				hypothetical protein
ONHDLDEL_05487	CDS	414	ybaB_3			Nucleoid-associated protein YbaB
ONHDLDEL_05488	CDS	363				hypothetical protein
ONHDLDEL_05489	CDS	423				hypothetical protein
ONHDLDEL_05490	CDS	930				hypothetical protein
ONHDLDEL_05491	CDS	726				hypothetical protein
ONHDLDEL_05492	CDS	1656				hypothetical protein
ONHDLDEL_05493	CDS	282				hypothetical protein
ONHDLDEL_05494	CDS	489	nfi	3.1.21.7	COG1515	Endonuclease V
ONHDLDEL_05495	CDS	600				hypothetical protein
ONHDLDEL_05496	CDS	207				hypothetical protein
ONHDLDEL_05497	CDS	1191				hypothetical protein
ONHDLDEL_05498	CDS	594	zitB			Zinc transporter ZitB
ONHDLDEL_05499	CDS	450				hypothetical protein
ONHDLDEL_05500	CDS	1302	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
ONHDLDEL_05501	CDS	468	ahcY_1	3.3.1.1		S-inosyl-L-homocysteine hydrolase
ONHDLDEL_05502	CDS	1173	ahcY_2	3.3.1.1		S-inosyl-L-homocysteine hydrolase
ONHDLDEL_05503	CDS	306				hypothetical protein
ONHDLDEL_05504	CDS	135				hypothetical protein
ONHDLDEL_05505	CDS	1008				hypothetical protein
ONHDLDEL_05506	CDS	516				hypothetical protein
ONHDLDEL_05507	CDS	255				hypothetical protein
ONHDLDEL_05508	CDS	990				hypothetical protein
ONHDLDEL_05509	CDS	570				hypothetical protein
ONHDLDEL_05510	CDS	132				hypothetical protein
ONHDLDEL_05511	CDS	411				hypothetical protein
ONHDLDEL_05512	CDS	1917				hypothetical protein
ONHDLDEL_05513	CDS	291				hypothetical protein
ONHDLDEL_05514	CDS	291				hypothetical protein
ONHDLDEL_05515	CDS	246				hypothetical protein
ONHDLDEL_05516	CDS	1068				putative membrane protein
ONHDLDEL_05517	CDS	213				hypothetical protein
ONHDLDEL_05518	CDS	435				hypothetical protein
ONHDLDEL_05519	CDS	210				hypothetical protein
ONHDLDEL_05520	CDS	402				hypothetical protein
ONHDLDEL_05521	CDS	150	mtrA		COG0745	DNA-binding response regulator MtrA
ONHDLDEL_05522	CDS	153				hypothetical protein
ONHDLDEL_05523	CDS	330				hypothetical protein
ONHDLDEL_05524	CDS	561				hypothetical protein
ONHDLDEL_05525	CDS	1077				hypothetical protein
ONHDLDEL_05526	CDS	336	lpqB_1			Lipoprotein LpqB
ONHDLDEL_05527	CDS	837	lpqB_2			Lipoprotein LpqB
ONHDLDEL_05528	CDS	645				hypothetical protein
ONHDLDEL_05529	CDS	465	hpf		COG1544	Ribosome hibernation promotion factor
ONHDLDEL_05530	CDS	492				hypothetical protein
ONHDLDEL_05531	CDS	276				hypothetical protein
ONHDLDEL_05532	CDS	351				hypothetical protein
ONHDLDEL_05533	CDS	345				hypothetical protein
ONHDLDEL_05534	CDS	504				hypothetical protein
ONHDLDEL_05535	CDS	237				hypothetical protein
ONHDLDEL_05536	CDS	438	secA1_1		COG0653	Protein translocase subunit SecA 1
ONHDLDEL_05537	CDS	510	secA_1			Protein translocase subunit SecA
ONHDLDEL_05538	CDS	474	secA1_2		COG0653	Protein translocase subunit SecA 1
ONHDLDEL_05539	CDS	255	secA1_3		COG0653	Protein translocase subunit SecA 1
ONHDLDEL_05540	CDS	132				hypothetical protein
ONHDLDEL_05541	CDS	357	secA_2			Protein translocase subunit SecA
ONHDLDEL_05542	CDS	1206				hypothetical protein
ONHDLDEL_05543	CDS	309				hypothetical protein
ONHDLDEL_05544	CDS	387				hypothetical protein
ONHDLDEL_05545	CDS	225				hypothetical protein
ONHDLDEL_05546	CDS	132				hypothetical protein
ONHDLDEL_05547	CDS	1161				hypothetical protein
ONHDLDEL_05548	CDS	177				hypothetical protein
ONHDLDEL_05549	CDS	435	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
ONHDLDEL_05550	CDS	171				hypothetical protein
ONHDLDEL_05551	CDS	360	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
ONHDLDEL_05552	CDS	522	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
ONHDLDEL_05553	CDS	594				hypothetical protein
ONHDLDEL_05554	CDS	312				hypothetical protein
ONHDLDEL_05555	CDS	114	prfB_1		COG1186	Peptide chain release factor 2
ONHDLDEL_05556	CDS	243	prfB_2			Peptide chain release factor 2
ONHDLDEL_05557	CDS	162	prfB_3		COG1186	Peptide chain release factor 2
ONHDLDEL_05558	CDS	132				hypothetical protein
ONHDLDEL_05559	CDS	474	ftsE		COG2884	Cell division ATP-binding protein FtsE
ONHDLDEL_05560	CDS	792	ftsX		COG2177	Cell division protein FtsX
ONHDLDEL_05561	CDS	456	smpB		COG0691	SsrA-binding protein
ONHDLDEL_05562	tmRNA	373	ssrA			transfer-messenger RNA, SsrA
ONHDLDEL_05563	CDS	429				hypothetical protein
ONHDLDEL_05564	CDS	366				hypothetical protein
ONHDLDEL_05565	CDS	312				hypothetical protein
ONHDLDEL_05566	CDS	96				hypothetical protein
ONHDLDEL_05567	CDS	633	mdlC_1	4.1.1.7		Benzoylformate decarboxylase
ONHDLDEL_05568	CDS	474	mdlC_2	4.1.1.7		Benzoylformate decarboxylase
ONHDLDEL_05569	CDS	297				hypothetical protein
ONHDLDEL_05570	CDS	171				hypothetical protein
ONHDLDEL_05571	CDS	546	MTAP	2.4.2.1		S-methyl-5'-thioadenosine phosphorylase
ONHDLDEL_05572	CDS	387				hypothetical protein
ONHDLDEL_05573	CDS	198				hypothetical protein
ONHDLDEL_05574	tRNA	73				tRNA-Ala(ggc)
ONHDLDEL_05575	CDS	132				hypothetical protein
ONHDLDEL_05576	CDS	477				hypothetical protein
ONHDLDEL_05577	CDS	627				hypothetical protein
ONHDLDEL_05578	CDS	1446				hypothetical protein
ONHDLDEL_05579	CDS	342				hypothetical protein
ONHDLDEL_05580	CDS	183				hypothetical protein
ONHDLDEL_05581	CDS	138				hypothetical protein
ONHDLDEL_05582	CDS	471				hypothetical protein
ONHDLDEL_05583	CDS	456				hypothetical protein
ONHDLDEL_05584	CDS	162				hypothetical protein
ONHDLDEL_05585	CDS	237				hypothetical protein
ONHDLDEL_05586	CDS	378				hypothetical protein
ONHDLDEL_05587	CDS	1005	gbpA_1			GlcNAc-binding protein A
ONHDLDEL_05588	CDS	873	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
ONHDLDEL_05589	CDS	891		1.-.-.-	COG0667	putative oxidoreductase
